date,rainfall_mm,source_file,rainfall_norm,place,risk_label,risk_score
2022-12-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Chackai,Low,0.2
2022-12-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Chackai,Low,0.2
2022-12-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Chackai,Low,0.2
2022-12-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Chackai,Low,0.2
2022-12-26,4.090339660644531,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.029273232084697225,Chackai,High,0.8
2022-12-27,4.11847734451294,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.029474604346793422,Chackai,High,0.8
2022-12-28,0.2061411589384079,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.001475285303534329,Chackai,Medium,0.5
2022-12-29,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Chackai,Low,0.2
2022-12-30,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Chackai,Low,0.2
2022-12-31,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2022.csv,0.0,Chackai,Low,0.2
2023-01-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-03,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-07,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-13,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-18,3.0171594619750977,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.021592830056812444,Chackai,High,0.8
2023-01-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-24,1.7928040027618408,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.012830515802922797,Chackai,Medium,0.5
2023-01-25,5.524807929992676,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.03953925545942729,Chackai,High,0.8
2023-01-26,1.3512935638427734,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.009670769029165176,Chackai,Medium,0.5
2023-01-27,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-28,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-29,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-30,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-01-31,2.456817388534546,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.01758264388071844,Chackai,Medium,0.5
2023-02-01,3.0841729640960693,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.022072423920195035,Chackai,High,0.8
2023-02-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-03,0.841569721698761,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.006022841089646813,Chackai,Medium,0.5
2023-02-04,0.2540133893489837,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.001817891303887871,Chackai,Medium,0.5
2023-02-05,0.2248812764883041,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.001609402236563352,Chackai,Medium,0.5
2023-02-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-07,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-13,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-27,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-02-28,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-01,0.2248812764883041,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.001609402236563352,Chackai,Medium,0.5
2023-03-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-03,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-07,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-13,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-17,2.6486029624938965,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.01895519092638953,Chackai,Medium,0.5
2023-03-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-19,5.236928462982178,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.03747899564010232,Chackai,High,0.8
2023-03-20,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-21,2.6260459423065186,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.018793757661216565,Chackai,Medium,0.5
2023-03-22,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-25,4.805105686187744,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.03438858031685017,Chackai,High,0.8
2023-03-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-27,1.4527063369750977,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.010396547299566194,Chackai,Medium,0.5
2023-03-28,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-03-29,3.93542218208313,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.028164538020109584,Chackai,High,0.8
2023-03-30,2.0673129558563232,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.014795087197953551,Chackai,Medium,0.5
2023-03-31,9.005449295043945,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.06444907492089666,Chackai,High,0.8
2023-04-01,5.6432061195373535,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.04038659283688195,Chackai,High,0.8
2023-04-02,6.372334957122803,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.045604731048641385,Chackai,High,0.8
2023-04-03,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-04,1.7324198484420776,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.012398366028015823,Chackai,Medium,0.5
2023-04-05,10.687179565429688,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.07648467210675607,Chackai,High,0.8
2023-04-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-07,0.262361466884613,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0018776357826930895,Chackai,Medium,0.5
2023-04-08,4.062256813049316,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.02907225226799311,Chackai,High,0.8
2023-04-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-10,11.138639450073242,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.07971562383119525,Chackai,High,0.8
2023-04-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-13,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-16,0.446986585855484,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0031989377782949717,Chackai,Medium,0.5
2023-04-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-19,1.1174664497375488,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.007997344339094659,Chackai,Medium,0.5
2023-04-20,0.8380997776985168,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.005998007827749916,Chackai,Medium,0.5
2023-04-21,0.700637936592102,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.005014238089452979,Chackai,Medium,0.5
2023-04-22,0.8380997776985168,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.005998007827749916,Chackai,Medium,0.5
2023-04-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-04-25,4.972993850708008,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.03559010136693849,Chackai,High,0.8
2023-04-26,6.417448043823242,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.04592759075385006,Chackai,High,0.8
2023-04-27,45.65963363647461,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.3267711640681094,Chackai,High,0.8
2023-04-28,8.329706192016602,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.05961300106745147,Chackai,High,0.8
2023-04-29,29.92799568176269,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.2141849421091858,Chackai,High,0.8
2023-04-30,5.690187454223633,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.04072282298597025,Chackai,High,0.8
2023-05-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-02,52.79867172241211,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.3778629403237299,Chackai,High,0.8
2023-05-03,36.88867568969727,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.26400026754538036,Chackai,High,0.8
2023-05-04,0.3748021125793457,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.002682336954296151,Chackai,Medium,0.5
2023-05-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-06,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-07,0.3352399468421936,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0023992033870426136,Chackai,Medium,0.5
2023-05-08,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-10,5.965419769287109,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.04269257124760779,Chackai,High,0.8
2023-05-11,0.747522234916687,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.005349773780825733,Chackai,Medium,0.5
2023-05-12,10.066741943359377,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.07204440161291645,Chackai,High,0.8
2023-05-13,15.058794975280762,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.10777090334786632,Chackai,High,0.8
2023-05-14,1.4575642347335815,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.010431313695593419,Chackai,Medium,0.5
2023-05-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-20,5.393372058868408,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.03859861163057989,Chackai,High,0.8
2023-05-21,1.005719780921936,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0071976097345567615,Chackai,Medium,0.5
2023-05-22,0.6704798936843872,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.004798406774085227,Chackai,Medium,0.5
2023-05-23,16.262514114379883,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.11638553016301158,Chackai,High,0.8
2023-05-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-26,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-27,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-28,1.173339605331421,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.008397210361650373,Chackai,Medium,0.5
2023-05-29,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-05-30,4.2555251121521,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.030455410695809093,Chackai,High,0.8
2023-05-31,18.885183334350582,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.13515512171949776,Chackai,High,0.8
2023-06-01,19.960399627685547,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.1428500954154188,Chackai,High,0.8
2023-06-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-03,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-04,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-05,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-06,2.2501931190490723,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.01610390111195136,Chackai,Medium,0.5
2023-06-07,0.2540133893489837,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.001817891303887871,Chackai,Medium,0.5
2023-06-08,12.487157821655272,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0893665317109527,Chackai,High,0.8
2023-06-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-10,0.502859890460968,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0035988048672783808,Chackai,Medium,0.5
2023-06-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-13,34.9640998840332,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.25022670375901257,Chackai,High,0.8
2023-06-14,2.668037414550781,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.019094276985910184,Chackai,Medium,0.5
2023-06-15,0.2794147431850433,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0019996805409194275,Chackai,Medium,0.5
2023-06-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-18,2.8360040187835693,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.020296359403537606,Chackai,Medium,0.5
2023-06-19,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-20,0.8380997776985168,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.005998007827749916,Chackai,Medium,0.5
2023-06-21,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-22,0.0749604180455207,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0005364673588663987,Chackai,Medium,0.5
2023-06-23,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-24,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-25,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-26,8.346846580505371,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0597356692593088,Chackai,High,0.8
2023-06-27,0.5587332248687744,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.003998672169547329,Chackai,Medium,0.5
2023-06-28,5.593393802642822,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.04003010226785661,Chackai,High,0.8
2023-06-29,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-06-30,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-01,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-02,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-03,2.757481575012207,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.019734399783779652,Chackai,Medium,0.5
2023-07-04,14.837146759033203,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.10618463907309177,Chackai,High,0.8
2023-07-05,30.232471466064453,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.216363976379565,Chackai,High,0.8
2023-07-06,16.41864585876465,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.11750291433360725,Chackai,High,0.8
2023-07-07,9.438457489013672,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.06754797388975492,Chackai,High,0.8
2023-07-08,2.731326103210449,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.019547213569464882,Chackai,Medium,0.5
2023-07-09,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-10,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-11,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-12,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-13,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-14,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-15,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-16,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-17,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-18,0.0,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.0,Chackai,Low,0.2
2023-07-19,2.887559175491333,C:/Users/Lenovo/Desktop/final\trivandrum_rainfall_2023.csv,0.02066532291089374,Chackai,Medium,0.5
